#,Age,City,College,Conference,Division,Exp.,Ht.,Name,Pos.,Team,Team Logo,Team Roster,Wt.
41,30,"Baltimore, MD",Tennessee State,AFC,AFC-North,6,5-11,"Levine Sr., Anthony",DB/LB,Ravens,https://cpt.azureedge.net/NFLTeamImages/ravenss.png,http://www.baltimoreravens.com/team/roster.html,200
42,30,"Philadelphia, PA",Wisconsin,NFC,NFC-East,8,5-10,"Maragos, Chris",S,Eagles,https://cpt.azureedge.net/NFLTeamImages/eagles.png,http://www.philadelphiaeagles.com/team/roster.html,200
43,30,"Denver, CO",Oregon,AFC,AFC-West,8,5-10,"Ward, T.J.",S,Broncos,https://cpt.azureedge.net/NFLTeamImages/broncos.png,http://www.denverbroncos.com/team/roster.html,200
50,30,"Atlanta, GA",Arizona,NFC,NFC-South,7,6-3,"Reed, Brooks",DE,Falcons,https://cpt.azureedge.net/NFLTeamImages/falcons.png,http://www.atlantafalcons.com/team/player-roster.html,254
50,30,"Dallas, TX",Penn State,NFC,NFC-East,8,6-2,"Lee, Sean",LB,Cowboys,https://cpt.azureedge.net/NFLTeamImages/cowboys.png,http://www.dallascowboys.com/team/roster,238
51,30,"Kansas City, MO",Central Michigan,AFC,AFC-West,8,6-3,"Zombo, Frank",LB,Chiefs,https://cpt.azureedge.net/NFLTeamImages/chiefs.png,http://www.chiefs.com/team/roster.html,254
52,30,"East Rutherford, NJ",Wisconsin,NFC,NFC-East,8,6-1,"Casillas, Jonathan",LB,Giants,https://cpt.azureedge.net/NFLTeamImages/giants.png,http://www.giants.com/team/roster.html,227
52,30,"Seattle, WA",Washburn,NFC,NFC-West,6,6-0,"Wilhoite, Michael",LB,Seahawks,https://cpt.azureedge.net/NFLTeamImages/seahawks.png,http://www.seahawks.com/team/roster,240
55,30,"Miami, FL",Utah,AFC,AFC-East,8,6-3,"Misi, Koa",LB,Dolphins,https://cpt.azureedge.net/NFLTeamImages/dolphins.png,http://www.miamidolphins.com/team/player-roster.html,256
56,30,"Houston, TX",Southern California,AFC,AFC-South,8,6-3,"Cushing, Brian",ILB,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,255
57,30,"Chicago, IL",Humboldt State,NFC,NFC-North,5,6-3,"Boggs, Taylor",OL,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,302
59,30,"Nashville, TN",Kentucky,AFC,AFC-South,10,6-0,"Woodyard, Wesley",LB,Titans,https://cpt.azureedge.net/NFLTeamImages/titans.png,http://www.titansonline.com/team/roster.html,233
6,30,"Chicago, IL",USC,NFC,NFC-North,9,6-2,"Sanchez, Mark",QB,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,225
62,30,"Tampa, FL",Idaho State,NFC,NFC-South,8,6-2,"Smith, Evan",C,Buccaneers,https://cpt.azureedge.net/NFLTeamImages/bucs.png,http://www.buccaneers.com/team-and-stats/roster.html,308
67,30,"Glendale, AZ",Utah,NFC,NFC-West,6,6-5,"Bergstrom, Tony",C/G,Cardinals,https://cpt.azureedge.net/NFLTeamImages/cardinals.png,http://www.azcardinals.com/roster/player-roster.html,315
68,30,"San Francisco, CA",Utah,NFC,NFC-West,8,6-4,"Beadles, Zane",G,49ers,https://cpt.azureedge.net/NFLTeamImages/49ers.png,http://www.49ers.com/team/roster.html,305
69,30,"Chicago, IL",East Carolina,NFC,NFC-North,7,6-3,"Wilson, C.J.",DL,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,290
71,30,"Chicago, IL",Central Florida,NFC,NFC-North,10,6-3,"Sitton, Josh",OL,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,318
71,30,"Cincinnati, OH",Alabama,AFC,AFC-North,9,6-4,"Smith, Andre",OT,Bengals,https://cpt.azureedge.net/NFLTeamImages/bengals.png,http://www.bengals.com/team/roster.html,325
75,30,"Minneapolis , MN",Ohio State,NFC,NFC-North,7,6-8,"Boone, Alex",G,Vikings,https://cpt.azureedge.net/NFLTeamImages/vikings.png,http://www.vikings.com/team/roster.html,310
76,30,"Glendale, AZ",Idaho,NFC,NFC-West,8,6-5,"Iupati, Mike",G,Cardinals,https://cpt.azureedge.net/NFLTeamImages/cardinals.png,http://www.azcardinals.com/roster/player-roster.html,331
77,30,"East Rutherford, NJ",Mississippi,NFC,NFC-East,7,6-5,"Jerry, John",G,Giants,https://cpt.azureedge.net/NFLTeamImages/giants.png,http://www.giants.com/team/roster.html,340
77,30,"Kansas City, MO",North Carolina,AFC,AFC-West,7,6-4,"Thomas, Cam",DL,Chiefs,https://cpt.azureedge.net/NFLTeamImages/chiefs.png,http://www.chiefs.com/team/roster.html,330
77,30,"Oakland, CA",Northern Iowa,AFC,AFC-West,8,6-7,"Howard, Austin",T,Raiders,https://cpt.azureedge.net/NFLTeamImages/raiders.png,http://www.raiders.com/team/roster.html,330
77,30,"Seattle, WA",Iowa State,NFC,NFC-West,10,6-2,"Rubin, Ahtyba",DT,Seahawks,https://cpt.azureedge.net/NFLTeamImages/seahawks.png,http://www.seahawks.com/team/roster,310
78,30,"Jacksonville, FK",Mississippi,AFC,AFC-South,7,6-6,"Parnell, Jermey",OL,Jaguars,https://cpt.azureedge.net/NFLTeamImages/jaguars.png,http://www.jaguars.com/team/roster.html,326
80,30,"Chicago, IL",Massachusetts,NFC,NFC-North,8,6-0,"Cruz, Victor",WR,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,204
80,30,"Green Bay, WI",Texas A&M,NFC,NFC-North,10,6-6,"Bennett, Martellus",TE,Packers,https://cpt.azureedge.net/NFLTeamImages/packers.png,http://www.packers.com/team/players.html,275
82,30,"San Francisco, CA",UCLA,NFC,NFC-West,8,6-5,"Paulsen, Logan",TE,49ers,https://cpt.azureedge.net/NFLTeamImages/49ers.png,http://www.49ers.com/team/roster.html,268
86,30,"San Francisco, CA",New Mexico State,NFC,NFC-West,6,6-2,"Nelson, Kyle",TE/LS,49ers,https://cpt.azureedge.net/NFLTeamImages/49ers.png,http://www.49ers.com/team/roster.html,240
87,30,"East Rutherford, NJ",Minnesota,AFC,AFC-East,8,6-3,"Decker, Eric",WR,Jets,https://cpt.azureedge.net/NFLTeamImages/jets.png,http://www.newyorkjets.com/team/roster.html,214
87,30,"Oakland, CA",South Carolina,AFC,AFC-West,7,6-5,"Cook, Jared",TE,Raiders,https://cpt.azureedge.net/NFLTeamImages/raiders.png,http://www.raiders.com/team/roster.html,254
87,30,"San Diego, CA",Illinois,AFC,AFC-West,8,6-4,"Cumberland, Jeff",TE,Chargers,https://cpt.azureedge.net/NFLTeamImages/chargers.png,http://www.chargers.com/team/roster,260
88,30,"Pittsburg, PA",Maryland,AFC,AFC-North,9,6-2,"Heyward-Bey, Darrius",WR,Steelers,https://cpt.azureedge.net/NFLTeamImages/steelers.png,http://www.steelers.com/team/roster.html,210
88,30,"Seattle, WA",Miami (Fla.),NFC,NFC-West,8,6-7,"Graham, Jimmy",TE,Seahawks,https://cpt.azureedge.net/NFLTeamImages/seahawks.png,http://www.seahawks.com/team/roster,265
9,30,"Buffalo, NY",North Carolina,AFC,AFC-East,9,6-4,"Yates, T.J.",QB,Bills,https://cpt.azureedge.net/NFLTeamImages/bills.png,http://www.buffalobills.com/team/roster.html,217
9,30,"Charlotte, NC",Florida State,NFC,NFC-South,8,6-2,"Gano, Graham",K,Panthers,https://cpt.azureedge.net/NFLTeamImages/panthers.png,http://www.panthers.com/team/roster.html,202
90,30,"Cincinnati, OH",Georgia Tech,AFC,AFC-North,9,6-7,"Johnson, Michael",DE,Bengals,https://cpt.azureedge.net/NFLTeamImages/bengals.png,http://www.bengals.com/team/roster.html,272
90,30,"Washington, DC",Missouri,NFC,NFC-East,9,6-3,"Hood, Ziggy",DL,Redskins,https://cpt.azureedge.net/NFLTeamImages/redskins.png,http://www.redskins.com/team/roster.html,305
93,30,"Charlotte, NC",Mississippi State,NFC,NFC-South,6,6-1,"Love, Kyle",DT,Panthers,https://cpt.azureedge.net/NFLTeamImages/panthers.png,http://www.panthers.com/team/roster.html,310
93,30,"Jacksonville, FK",Miami (Fla.),AFC,AFC-South,10,6-8,"Campbell, Calais",DL,Jaguars,https://cpt.azureedge.net/NFLTeamImages/jaguars.png,http://www.jaguars.com/team/roster.html,300
93,30,"Miami, FL",Nebraska,AFC,AFC-East,8,6-4,"Suh, Ndamukong",DT,Dolphins,https://cpt.azureedge.net/NFLTeamImages/dolphins.png,http://www.miamidolphins.com/team/player-roster.html,305
94,30,"Pittsburg, PA",California,AFC,AFC-North,8,6-3,"Alualu, Tyson",DE,Steelers,https://cpt.azureedge.net/NFLTeamImages/steelers.png,http://www.steelers.com/team/roster.html,304
95,30,"Charlotte, NC",Georgia,NFC,NFC-South,11,6-2,"Johnson, Charles",DE,Panthers,https://cpt.azureedge.net/NFLTeamImages/panthers.png,http://www.panthers.com/team/roster.html,278
95,30,"Green Bay, WI",LSU,NFC,NFC-North,9,6-3,"Jean Francois, Ricky",DT,Packers,https://cpt.azureedge.net/NFLTeamImages/packers.png,http://www.packers.com/team/players.html,313
97,30,"Indianapolis, IN",LSU,AFC,AFC-South,8,6-4,"Woods, Al",NT,Colts,https://cpt.azureedge.net/NFLTeamImages/colts.png,http://www.colts.com/team/roster.html,307
98,30,"Chicago, IL",Wyoming,NFC,NFC-North,7,6-4,"Unrein, Mitch",DL,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,299
98,30,"Nashville, TN",Texas,AFC,AFC-South,9,6-4,"Orakpo, Brian",OLB,Titans,https://cpt.azureedge.net/NFLTeamImages/titans.png,http://www.titansonline.com/team/roster.html,257
98,30,"St. Louis, MO",Cincinnati,NFC,NFC-West,9,6-4,"Barwin, Connor",OLB,Rams,https://cpt.azureedge.net/NFLTeamImages/rams.png,http://www.therams.com/team/roster.html,255
98,30,"Tampa, FL",Memphis,NFC,NFC-South,8,6-2,"McDonald, Clinton",DT,Buccaneers,https://cpt.azureedge.net/NFLTeamImages/bucs.png,http://www.buccaneers.com/team-and-stats/roster.html,297
10,31,"Cincinnati, OH",Cincinnati,AFC,AFC-North,9,6-1,"Huber, Kevin",P,Bengals,https://cpt.azureedge.net/NFLTeamImages/bengals.png,http://www.bengals.com/team/roster.html,211
11,31,"Foxboro, MA",Kent State,AFC,AFC-East,9,5-10,"Edelman, Julian",WR,Patriots,https://cpt.azureedge.net/NFLTeamImages/patriots.png,http://www.patriots.com/team/roster,200
14,31,"Nashville, TN",Bethune-Cookman,AFC,AFC-South,10,5-9,"Weems, Eric",WR,Titans,https://cpt.azureedge.net/NFLTeamImages/titans.png,http://www.titansonline.com/team/roster.html,195
16,31,"Foxboro, MA",Toledo,AFC,AFC-East,6,5-7,"Hawkins, Andrew",WR,Patriots,https://cpt.azureedge.net/NFLTeamImages/patriots.png,http://www.patriots.com/team/roster,180
18,31,"Foxboro, MA",UCLA,AFC,AFC-East,10,6-0,"Slater, Matthew",WR,Patriots,https://cpt.azureedge.net/NFLTeamImages/patriots.png,http://www.patriots.com/team/roster,205
2,31,"San Francisco, CA",Michigan State,NFC,NFC-West,9,6-2,"Hoyer, Brian",QB,49ers,https://cpt.azureedge.net/NFLTeamImages/49ers.png,http://www.49ers.com/team/roster.html,215
20,31,"Indianapolis, IN",Connecticut,AFC,AFC-South,9,5-10,"Butler, Darius",S,Colts,https://cpt.azureedge.net/NFLTeamImages/colts.png,http://www.colts.com/team/roster.html,188
20,31,"San Diego, CA",San Jose State,AFC,AFC-West,10,5-11,"Lowery, Dwight",S,Chargers,https://cpt.azureedge.net/NFLTeamImages/chargers.png,http://www.chargers.com/team/roster,212
21,31,"Baltimore, MD",Nicholls State,AFC,AFC-North,9,5-10,"Webb, Lardarius",DB,Ravens,https://cpt.azureedge.net/NFLTeamImages/ravenss.png,http://www.baltimoreravens.com/team/roster.html,182
21,31,"Chicago, IL",UTEP,NFC,NFC-North,10,5-11,"Demps, Quintin",DB,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,210
21,31,"Denver, CO",Kansas,AFC,AFC-West,10,6-1,"Talib, Aqib",CB,Broncos,https://cpt.azureedge.net/NFLTeamImages/broncos.png,http://www.denverbroncos.com/team/roster.html,205
22,31,"East Rutherford, NJ",Tulane,AFC,AFC-East,10,6-2,"Forté, Matt",RB,Jets,https://cpt.azureedge.net/NFLTeamImages/jets.png,http://www.newyorkjets.com/team/roster.html,218
22,31,"San Francisco, CA",Richmond,NFC,NFC-West,7,6-0,"Hightower, Tim",RB,49ers,https://cpt.azureedge.net/NFLTeamImages/49ers.png,http://www.49ers.com/team/roster.html,220
24,31,"Baltimore, MD",Grand Valley State,AFC,AFC-North,10,6-0,"Carr, Brandon",CB,Ravens,https://cpt.azureedge.net/NFLTeamImages/ravenss.png,http://www.baltimoreravens.com/team/roster.html,210
24,31,"Oakland, CA",California,AFC,AFC-West,10,5'11,"Lynch, Marshawn",RB,Raiders,https://cpt.azureedge.net/NFLTeamImages/raiders.png,http://www.raiders.com/team/roster.html,215
27,31,"Detroit, MI",New Mexico,NFC,NFC-North,9,6-0,"Quin, Glover",S,Lions,https://cpt.azureedge.net/NFLTeamImages/lions.png,http://www.detroitlions.com/team/roster.html,207
33,31,"Buffalo, NY",Montana,AFC,AFC-East,8,5-10,"Anderson, Colt",S,Bills,https://cpt.azureedge.net/NFLTeamImages/bills.png,http://www.buffalobills.com/team/roster.html,195
35,31,"Buffalo, NY",Coastal Carolina,AFC,AFC-East,10,5-9,"Tolbert, Mike",FB,Bills,https://cpt.azureedge.net/NFLTeamImages/bills.png,http://www.buffalobills.com/team/roster.html,250
4,31,"Buffalo, NY",North Carolina State,AFC,AFC-East,10,6-4,"Hauschka, Stephen",K,Bills,https://cpt.azureedge.net/NFLTeamImages/bills.png,http://www.buffalobills.com/team/roster.html,210
4,31,"Chicago, IL",North Carolina,NFC,NFC-North,10,5-11,"Barth, Connor",K,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,200
41,31,"East Rutherford, NJ",Tennessee State,NFC,NFC-East,8,6-2,"Rodgers-Cromartie, Dominique",CB,Giants,https://cpt.azureedge.net/NFLTeamImages/giants.png,http://www.giants.com/team/roster.html,205
44,31,"Charlotte, NC",Notre Dame,NFC,NFC-South,10,6-2,"Jansen, J.J.",LS,Panthers,https://cpt.azureedge.net/NFLTeamImages/panthers.png,http://www.panthers.com/team/roster.html,235
46,31,"Baltimore, MD",Tennessee,AFC,AFC-North,8,6-4,"Cox, Morgan",LS,Ravens,https://cpt.azureedge.net/NFLTeamImages/ravenss.png,http://www.baltimoreravens.com/team/roster.html,233
46,31,"Houston, TX",Baylor,AFC,AFC-South,7,5-10,"Weeks, Jon",LS,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,250
47,31,"San Diego, CA",Cincinnati,AFC,AFC-West,8,6-1,"Windt, Mike",LS,Chargers,https://cpt.azureedge.net/NFLTeamImages/chargers.png,http://www.chargers.com/team/roster,237
50,31,"Baltimore, MD",Marshall,AFC,AFC-North,7,6-2,"McClellan, Albert",LB,Ravens,https://cpt.azureedge.net/NFLTeamImages/ravenss.png,http://www.baltimoreravens.com/team/roster.html,250
50,31,"Chicago, IL",Mary Hardin-Baylor,NFC,NFC-North,6,6-0,"Freeman, Jerrell",LB,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,236
51,31,"Atlanta, GA",California,NFC,NFC-South,9,6-4,"Mack, Alex",C,Falcons,https://cpt.azureedge.net/NFLTeamImages/falcons.png,http://www.atlantafalcons.com/team/player-roster.html,311
52,31,"Green Bay, WI",Southern California,NFC,NFC-North,9,6-3,"Matthews, Clay",LB,Packers,https://cpt.azureedge.net/NFLTeamImages/packers.png,http://www.packers.com/team/players.html,255
53,31,"Glendale, AZ",Penn State,NFC,NFC-West,6,6-1,"Shipley, A.Q.",C,Cardinals,https://cpt.azureedge.net/NFLTeamImages/cardinals.png,http://www.azcardinals.com/roster/player-roster.html,307
56,31,"Seattle, WA",Purdue,NFC,NFC-West,10,6-3,"Avril, Cliff",DE,Seahawks,https://cpt.azureedge.net/NFLTeamImages/seahawks.png,http://www.seahawks.com/team/roster,260
57,31,"Chicago, IL",Grand Valley State,NFC,NFC-North,9,6-2,"Skuta, Dan",LB,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,252
58,31,"San Francisco, CA",Rutgers,NFC,NFC-West,10,6-4,"Zuttah, Jeremy",OL,49ers,https://cpt.azureedge.net/NFLTeamImages/49ers.png,http://www.49ers.com/team/roster.html,300
59,31,"New Orleans, LA",Georgia,NFC,NFC-South,8,6-1,"Ellerbe, Dannell",LB,Saints,https://cpt.azureedge.net/NFLTeamImages/saints.png,http://www.neworleanssaints.com/team/roster.html,245
6,31,"Nashville, TN",Toledo,AFC,AFC-South,10,6-2,"Kern, Brett",P,Titans,https://cpt.azureedge.net/NFLTeamImages/titans.png,http://www.titansonline.com/team/roster.html,214
6,31,"New Orleans, LA",Southern Methodist,NFC,NFC-South,8,6-4,"Morstead, Thomas",P,Saints,https://cpt.azureedge.net/NFLTeamImages/saints.png,http://www.neworleanssaints.com/team/roster.html,235
60,31,"Miami, FL",Wisconsin,AFC,AFC-East,9,6-5,"Urbik, Kraig",C/G,Dolphins,https://cpt.azureedge.net/NFLTeamImages/dolphins.png,http://www.miamidolphins.com/team/player-roster.html,334
60,31,"New Orleans, LA",Oregon,NFC,NFC-South,8,6-5,"Unger, Max",C,Saints,https://cpt.azureedge.net/NFLTeamImages/saints.png,http://www.neworleanssaints.com/team/roster.html,305
61,31,"St. Louis, MO",Notre Dame,NFC,NFC-West,9,6-4,"Sullivan, John",C,Rams,https://cpt.azureedge.net/NFLTeamImages/rams.png,http://www.therams.com/team/roster.html,310
65,31,"Tampa, FL",Florida State,NFC,NFC-South,9,6-1,"Sanborn, Garrison",LS,Buccaneers,https://cpt.azureedge.net/NFLTeamImages/bucs.png,http://www.buccaneers.com/team-and-stats/roster.html,240
67,31,"Atlanta, GA",Oregon State,NFC,NFC-South,9,6-2,"Levitre, Andy",G,Falcons,https://cpt.azureedge.net/NFLTeamImages/falcons.png,http://www.atlantafalcons.com/team/player-roster.html,303
68,31,"Houston, TX",Louisville,AFC,AFC-South,10,6-7,"Giacomini, Breno",T,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,318
68,31,"San Diego, CA",Nebraska,AFC,AFC-West,9,6-5,"Slauson, Matt",C-G,Chargers,https://cpt.azureedge.net/NFLTeamImages/chargers.png,http://www.chargers.com/team/roster,315
69,31,"Tampa, FL",Southern Miss,NFC,NFC-South,9,6-9,"Dotson, Demar",T,Buccaneers,https://cpt.azureedge.net/NFLTeamImages/bucs.png,http://www.buccaneers.com/team-and-stats/roster.html,315
7,31,"Jacksonville, FK",Michigan,AFC,AFC-South,10,6-3,"Henne, Chad",QB,Jaguars,https://cpt.azureedge.net/NFLTeamImages/jaguars.png,http://www.jaguars.com/team/roster.html,222
70,31,"Buffalo, NY",Louisville,AFC,AFC-East,9,6-4,"Wood, Eric",C,Bills,https://cpt.azureedge.net/NFLTeamImages/bills.png,http://www.buffalobills.com/team/roster.html,310
72,31,"Seattle, WA",Texas A&M,NFC,NFC-West,9,6-4,"Bennett, Michael",DE,Seahawks,https://cpt.azureedge.net/NFLTeamImages/seahawks.png,http://www.seahawks.com/team/roster,274
73,31,"Charlotte, NC",Mississippi,NFC,NFC-South,9,6-4,"Oher, Michael",T,Panthers,https://cpt.azureedge.net/NFLTeamImages/panthers.png,http://www.panthers.com/team/roster.html,315
73,31,"Pittsburg, PA",Tennessee,AFC,AFC-North,9,6-5,"Foster, Ramon",G,Steelers,https://cpt.azureedge.net/NFLTeamImages/steelers.png,http://www.steelers.com/team/roster.html,328
74,31,"Houston, TX",Southern Mississippi,AFC,AFC-South,8,6-5,"Clark, Chris",T,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,305
76,31,"Houston, TX",Virginia Tech,AFC,AFC-South,9,6-4,"Brown, Duane",T,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,315
79,31,"Washington, DC",Texas State,NFC,NFC-East,3,6-8,"Nsekhe, Ty",T,Redskins,https://cpt.azureedge.net/NFLTeamImages/redskins.png,http://www.redskins.com/team/roster.html,338
8,31,"East Rutherford, NJ",San Diego,NFC,NFC-East,7,6-3,"Johnson, Josh",QB,Giants,https://cpt.azureedge.net/NFLTeamImages/giants.png,http://www.giants.com/team/roster.html,215
80,31,"Foxboro, MA",Texas Tech,AFC,AFC-East,9,5-11,"Amendola, Danny",WR,Patriots,https://cpt.azureedge.net/NFLTeamImages/patriots.png,http://www.patriots.com/team/roster,190
87,31,"Detroit, MI",California-Irvine,NFC,NFC-North,4,6-7,"Fells, Darren",TE,Lions,https://cpt.azureedge.net/NFLTeamImages/lions.png,http://www.detroitlions.com/team/roster.html,318
90,31,"Indianapolis, IN",Hampton,AFC,AFC-South,10,6-6,"Langford, Kendall",DE,Colts,https://cpt.azureedge.net/NFLTeamImages/colts.png,http://www.colts.com/team/roster.html,305
91,31,"Tampa, FL",Tennessee,NFC,NFC-South,9,6-3,"Ayers, Robert",DE,Buccaneers,https://cpt.azureedge.net/NFLTeamImages/bucs.png,http://www.buccaneers.com/team-and-stats/roster.html,275
92,31,"Cincinnati, OH",Auburn,AFC,AFC-North,10,6-2,"Sims, Pat",DT,Bengals,https://cpt.azureedge.net/NFLTeamImages/bengals.png,http://www.bengals.com/team/roster.html,330
92,31,"Cleveland, OH",Harvard,AFC,AFC-North,9,6-6,"Bryant, Desmond",DL,Browns,https://cpt.azureedge.net/NFLTeamImages/browns.png,http://www.clevelandbrowns.com/team/roster.html,310
94,31,"Miami, FL",Florida State,AFC,AFC-East,11,6-1,"Timmons, Lawrence",LB,Dolphins,https://cpt.azureedge.net/NFLTeamImages/dolphins.png,http://www.miamidolphins.com/team/player-roster.html,234
97,31,"Chicago, IL",North Carolina State,NFC,NFC-North,8,6-4,"Young, Willie",LB,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,258
99,31,"East Rutherford, NJ",Troy,AFC,AFC-East,8,6-3,"McLendon, Steve",DL,Jets,https://cpt.azureedge.net/NFLTeamImages/jets.png,http://www.newyorkjets.com/team/roster.html,310
19,32,"New Orleans, LA",Ohio State,NFC,NFC-South,11,5-11,"Ginn, Ted",WR,Saints,https://cpt.azureedge.net/NFLTeamImages/saints.png,http://www.neworleanssaints.com/team/roster.html,180
2,32,"Atlanta, GA",Boston College,NFC,NFC-South,10,6-4,"Ryan, Matt",QB,Falcons,https://cpt.azureedge.net/NFLTeamImages/falcons.png,http://www.atlantafalcons.com/team/player-roster.html,217
2,32,"Green Bay, WI",Colorado,NFC,NFC-North,11,6-1,"Crosby, Mason",K,Packers,https://cpt.azureedge.net/NFLTeamImages/packers.png,http://www.packers.com/team/players.html,207
2,32,"Tampa, FL",Arizona,NFC,NFC-South,11,6-1,"Folk, Nick",K,Buccaneers,https://cpt.azureedge.net/NFLTeamImages/bucs.png,http://www.buccaneers.com/team-and-stats/roster.html,222
